name,global_id,entrepot,parent,Date_Création,Date_Update,Mots_clés,Sujet,Auteurs,Publication,PersistentUrl
"Analyse pollinique - Courrendlin (Suisse, Jura), Vers la Vieille Eglise",doi:10.25666/DATAOSU-2018-10-30-06,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2018-10-30-06,2024-06-20T15:25:41Z,2024-06-20T15:25:41Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2018-10-30-06', 'https://search-data.ubfc.fr/FR-18008901306731-2018-10-30-06']",https://doi.org/10.25666/DATAOSU-2018-10-30-06
"Analyse pollinique - Kairouan (Tunisie, gouvernorat de Kairouan), Ṣabra al-Manṣūriya (Sabra)",doi:10.25666/DATAOSU-2018-10-30-04,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2018-10-30-04,2024-06-20T15:25:40Z,2024-06-20T15:25:40Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Guillon, Sébastien', 'Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2018-10-30-04', 'https://search-data.ubfc.fr/FR-18008901306731-2018-10-30-04']",https://doi.org/10.25666/DATAOSU-2018-10-30-04
"Analyse pollinique - Canosa di Puglia (Italie, Les Pouilles), Lamapopoli/Toppicelle",doi:10.25666/DATAOSU-2018-09-12,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2018-09-12,2024-06-20T15:25:39Z,2024-06-20T15:25:39Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2018-09-12', 'https://search-data.ubfc.fr/FR-18008901306731-2018-09-12']",https://doi.org/10.25666/DATAOSU-2018-09-12
"Analyse pollinique - Horgen (Suisse, Zürich), Horgen-Scheller",doi:10.25666/DATAOSU-2018-11-05-03,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2018-11-05-03,2024-06-20T15:25:42Z,2024-06-20T15:25:42Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Richard, Hervé', 'Schoellammer, Patrick']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2018-11-05-03', 'https://search-data.ubfc.fr/FR-18008901306731-2018-11-05-03']",https://doi.org/10.25666/DATAOSU-2018-11-05-03
"Analyse pollinique - Courtedoux (Suisse, Jura), Le Sylleux",doi:10.25666/DATAOSU-2018-11-06,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2018-11-06,2024-06-20T15:25:43Z,2024-06-20T15:25:43Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement']",[],"['Richard, Hervé', 'Laine, Angélique']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2018-11-06', 'https://search-data.ubfc.fr/FR-18008901306731-2018-11-06']",https://doi.org/10.25666/DATAOSU-2018-11-06
"Analyse pollinique - Boncourt (Suisse, Jura), Le Neu Bois",doi:10.25666/DATAOSU-2018-11-07,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2018-11-07,2024-06-20T15:25:43Z,2024-06-20T15:25:43Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'paleoclimatology', 'paléoclimatologie', 'palaeoenvironment', 'paléoenvironnement']",[],"['Richard, Hervé', 'Laine, Angélique']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2018-11-07', 'https://search-data.ubfc.fr/FR-18008901306731-2018-11-07']",https://doi.org/10.25666/DATAOSU-2018-11-07
"Analyse pollinique - Courfaivre (Suisse, Jura), Les Closures",doi:10.25666/DATAOSU-2018-11-15,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2018-11-15,2024-06-20T15:25:44Z,2024-06-20T15:25:44Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Laine, Angélique', 'Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2018-11-15', 'https://search-data.ubfc.fr/FR-18008901306731-2018-11-15']",https://doi.org/10.25666/DATAOSU-2018-11-15
"Analyse pollinique - Courrendlin (Suisse, Jura), En Solé",doi:10.25666/DATAOSU-2018-11-15-02,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2018-11-15-02,2024-06-20T15:25:44Z,2024-06-20T15:25:44Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement']",[],"['Laine, Angélique', 'Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2018-11-15-02', 'https://search-data.ubfc.fr/FR-18008901306731-2018-11-15-02']",https://doi.org/10.25666/DATAOSU-2018-11-15-02
Classement mondial Wikipédia des universités 2017,doi:10.25666/DATAOSU-2019-01-10,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-01-10,2024-06-20T15:25:48Z,2024-06-20T15:25:48Z,"['physics, mathematical', 'physique mathématique', 'computer science, information systems', ""sciences de l'information"", 'humanities, multidisciplinary', 'sciences humaines multidisciplinaires', 'cultural studies', 'cultural studies', 'multidisciplinary sciences', 'multidisciplinaire', 'directed networks', 'réseaux dirigés', 'markovian processes', 'processus markoviens', 'scale free networks', ""réseaux invariants d'échelle"", 'World Wide Web', 'World Wide Web', 'Wikipedia', 'Wikipédia', 'universities', 'universités', 'scientometry', 'scientométrie', 'complex networks', 'réseaux complexes', 'theorical physics', 'physique théorique']",[],"['Lages, José', 'Shepelyansky, Dima', 'Coquidé, Célestin']","['http://perso.utinam.cnrs.fr/~lages/datasets/WRWU17/', 'https://search-data.ubfc.fr/FR-18008901306731-2019-01-10']",https://doi.org/10.25666/DATAOSU-2019-01-10
"Analyse pollinique - Collonge-Bellerive (Suisse, Genève), La Belotte",doi:10.25666/DATAOSU-2018-11-16-08,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2018-11-16-08,2024-06-20T15:25:47Z,2024-06-20T15:25:47Z,"['limnology', 'limnologie', 'paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'paleoclimatology', 'paléoclimatologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Ruffaldi, Pascale']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2018-11-16-08', 'https://search-data.ubfc.fr/FR-18008901306731-2018-11-16-08']",https://doi.org/10.25666/DATAOSU-2018-11-16-08
"Analyse pollinique - Boécourt (Suisse, Jura), Les Pécats (Les Montoyes)",doi:10.25666/DATAOSU-2018-11-16-06,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2018-11-16-06,2024-06-20T15:25:46Z,2024-06-20T15:25:46Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement']",[],"['Laine, Angélique', 'Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2018-11-16-06', 'https://search-data.ubfc.fr/FR-18008901306731-2018-11-16-06']",https://doi.org/10.25666/DATAOSU-2018-11-16-06
"Analyse pollinique - Courroux (Suisse, Jura), Roc de Courroux",doi:10.25666/DATAOSU-2018-11-16-07,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2018-11-16-07,2024-06-20T15:25:46Z,2024-06-20T15:25:46Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2018-11-16-07', 'https://search-data.ubfc.fr/FR-18008901306731-2018-11-16-07']",https://doi.org/10.25666/DATAOSU-2018-11-16-07
Nouvelles candidates naines brunes et étoiles de très petite masse dans Gaia DR2,doi:10.25666/DATAOSU-2018-12-03-03,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2018-12-03-03,2024-06-20T15:25:47Z,2024-06-20T15:25:47Z,"['astronomy & astrophysics', 'astronomie et astrophysique', 'astrometry', 'astrométrie', 'astronomy databases', 'bases de données astronomiques', 'brown dwarf stars', 'naines brunes', 'low-mass stars', 'étoiles de petite masse']",[],"['Reylé, Céline']","['http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=J/A+A/619/L8', 'https://search-data.ubfc.fr/FR-18008901306731-2018-12-03-03']",https://doi.org/10.25666/DATAOSU-2018-12-03-03
3-spiroindolizines containing an isoindole ring through intra-molecular arylation of spiro-N-acyliminium species,doi:10.25666/DATAOSU-2019-03-21-02,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-03-21-02,2024-06-20T15:25:49Z,2024-06-20T15:25:49Z,"['biochemistry & molecular biology', 'biochimie, biologie moléculaire', 'chemistry, organic', 'chimie organique', 'X-ray diffraction', 'diffraction des rayons X', 'organic synthesis', 'synthèse organique', 'nuclear magnetic resonance (NMR)', 'résonance magnétique nucléaire (RMN)', 'spirocyclic systems', 'systèmes spirocycliques', 'alkynes', 'alcynes', 'biological activity', 'activité biologique', 'docking', 'docking']",[],"['Pesquet, Anthony', 'Marzag, Hamid', 'Knorr, Michael', 'Strohmann, Carsten', 'Lawson, Ata Martin', 'Ghinet, Alina', 'Dubois, Joëlle', 'Farce, Amaury', 'Daïch, Adam', 'Othman, Mohamed']","['http://dx.doi.org/10.1039/C8OB02612B', 'https://search-data.ubfc.fr/FR-18008901306731-2019-03-21-02']",https://doi.org/10.25666/DATAOSU-2019-03-21-02
"Analyse pollinique - Guerny (F-27), Epte-Les Marais de Guerny",doi:10.25666/DATAOSU-2019-07-08-05,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-07-08-05,2024-06-20T15:25:51Z,2024-06-20T15:25:51Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'paleoclimatology', 'paléoclimatologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2019-07-08-05', 'https://search-data.ubfc.fr/FR-18008901306731-2019-07-08-05']",https://doi.org/10.25666/DATAOSU-2019-07-08-05
"Analyse pollinique - Clessé (F-71), Germolles",doi:10.25666/DATAOSU-2019-07-08-04,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-07-08-04,2024-06-20T15:25:51Z,2024-06-20T15:25:51Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'paleoclimatology', 'paléoclimatologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2019-07-08-04', 'https://search-data.ubfc.fr/FR-18008901306731-2019-07-08-04']",https://doi.org/10.25666/DATAOSU-2019-07-08-04
Temps de vol du signal DCF77,doi:10.25666/DATAOSU-2019-05-11,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-05-11,2024-06-20T15:25:50Z,2024-06-20T15:25:50Z,"['geosciences, multidisciplinary', 'géosciences', 'computer science, theory & methods', 'informatique/théorie et systèmes', 'telecommunications', 'télécommunications', 'ionospheric delay', 'délai ionosphérique', 'ionospheric propagation', 'propagation ionosphérique', 'delay', 'délai']",[],"['Friedt, Jean-Michel']","['http://jmfriedt.free.fr/data_dcf77.tar.gz', 'https://search-data.ubfc.fr/FR-18008901306731-2019-05-11']",https://doi.org/10.25666/DATAOSU-2019-05-11
"Analyse pollinique - Gevrey-Chambertin (F-21), ADDB 1",doi:10.25666/DATAOSU-2019-07-08,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-07-08,2024-06-20T15:25:50Z,2024-06-20T15:25:50Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2019-07-08', 'https://search-data.ubfc.fr/FR-18008901306731-2019-07-08']",https://doi.org/10.25666/DATAOSU-2019-07-08
"Analyse pollinique - Conjux (F-73), La Chatière (Conjux 4, 6, 7 et 9)",doi:10.25666/DATAOSU-2019-07-10-05,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-07-10-05,2024-06-20T15:25:55Z,2024-06-20T15:25:55Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'paleoclimatology', 'paléoclimatologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2019-07-10-05', 'https://search-data.ubfc.fr/FR-18008901306731-2019-07-10-05']",https://doi.org/10.25666/DATAOSU-2019-07-10-05
"Analyse pollinique - Le Miroir (F-71), La Gizia",doi:10.25666/DATAOSU-2019-07-09-06,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-07-09-06,2024-06-20T15:25:54Z,2024-06-20T15:25:54Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Chassepot, Gilles', 'Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2019-07-09-06', 'https://search-data.ubfc.fr/FR-18008901306731-2019-07-09-06']",https://doi.org/10.25666/DATAOSU-2019-07-09-06
"Analyse pollinique - Le Grand Pressigny (F-37), Musée : tourbe avec silex",doi:10.25666/DATAOSU-2019-07-10-02,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-07-10-02,2024-06-20T15:25:54Z,2024-06-20T15:25:54Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2019-07-10-02', 'https://search-data.ubfc.fr/FR-18008901306731-2019-07-10-02']",https://doi.org/10.25666/DATAOSU-2019-07-10-02
"Analyse pollinique - Avenches (Suisse, Vaud), Fouilles 1986, Insula 12",doi:10.25666/DATAOSU-2019-07-10-03,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-07-10-03,2024-06-20T15:25:55Z,2024-06-20T15:25:55Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2019-07-10-03', 'https://search-data.ubfc.fr/FR-18008901306731-2019-07-10-03']",https://doi.org/10.25666/DATAOSU-2019-07-10-03
"Analyse pollinique - Fontenu (F-39), Lac de Chalain, Station 3-2015",doi:10.25666/DATAOSU-2019-07-10-06,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-07-10-06,2024-06-20T15:25:55Z,2024-06-20T15:25:55Z,"['paleontology', 'paléontologie', 'environmental sciences', ""sciences de l'environnement"", 'archaeology', 'archéologie', 'pollen', 'pollen', 'palynology', 'palynologie', 'palaeoenvironment', 'paléoenvironnement', 'archaeology', 'archéologie']",[],"['Richard, Hervé']","['dataps://data-chrono.univ-fcomte.fr/web/app.php/data?id=FR-18008901306731-2019-07-10-06', 'https://search-data.ubfc.fr/FR-18008901306731-2019-07-10-06']",https://doi.org/10.25666/DATAOSU-2019-07-10-06
"Interactions entre compagnies pharmaceutiques, pays, cancers, et maladies rares à partir de l'analyse de Wikipédia",doi:10.25666/DATAOSU-2019-08-12,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-08-12,2024-06-20T15:25:57Z,2024-06-20T15:25:57Z,"['genetics & heredity', 'génétique, héredité', 'oncology', 'cancérologie', 'pharmacology & pharmacy', 'pharmacologie - pharmacie', 'health care sciences & services', 'santé publique et environnement', 'public, environmental & occupational health', 'services et politiques de la santé publique', 'physics, mathematical', 'physique mathématique', 'computer science, artificial intelligence', 'intelligence artificielle', 'computer science, information systems', ""sciences de l'information"", 'public, environmental & occupational health', 'services et politiques de la santé publique', 'multidisciplinary sciences', 'multidisciplinaire', 'directed networks', 'réseaux dirigés', 'markovian processes', 'processus markoviens', 'scale free networks', ""réseaux invariants d'échelle"", 'Wikipedia', 'Wikipédia', 'complex networks', 'réseaux complexes', 'theorical physics', 'physique théorique', 'oncology', 'oncologie', 'pharmacology', 'pharmacologie', 'rare diseases', 'raladie rares']",[],"['Lages, José', 'Shepelyansky, Dima', 'Rollin, Guillaume']","['http://perso.utinam.cnrs.fr/~lages/datasets/WikiPharma/', 'https://search-data.ubfc.fr/FR-18008901306731-2019-08-12']",https://doi.org/10.25666/DATAOSU-2019-08-12
Redetermination of the crystal structure of tetrammineplatinum(II) dichloride – A microporous hydrogen-bonded 3D network exhibiting a temperature-dependent order-disorder phase transition,doi:10.25666/DATAOSU-2019-12-04-02,Université Marie et Louis Pasteur,databfc://10.25666/DATAOSU-2019-12-04-02,2024-06-20T15:25:58Z,2024-06-20T15:25:58Z,"['chemistry, inorganic & nuclear', 'chimie minérale et nucléaire', 'crystallography', 'cristallographie', 'crystalline structure', 'structure cristalline', 'platinum complexes', 'complexes de platine', 'hydrogen bonding', 'liaison hydrogène', 'phase transitions', 'transitions de phase', 'supramolecular network', 'réseau supramoléculaire', 'porous molecular crystal', 'cristal moléculaire poreux']",[],"['Brieger, Lukas', 'Henke, Sebastian', 'Mohamed, Ahmed Said', 'Jourdain, Isabelle', 'Knorr, Michael', 'Strohmann, Carsten']","['https://www.ccdc.cam.ac.uk/structures/', 'https://search-data.ubfc.fr/FR-18008901306731-2019-12-04-02']",https://doi.org/10.25666/DATAOSU-2019-12-04-02
